기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20253,11320512,패스트푸드/치킨,555365417,45659997,창2동,10383795,1461875,21,20402471967,784,26445972.23809524,0.027220496511318647,0.026785714285714284,2.0223819903994637e-06,0.08221613302219717,0.14078427010548647,-0.0585681370832893,53.48385797292801,494466.4285714286
20253,11320512,편의점,2614787164,313836322,창2동,10383795,1461875,49,20402471967,784,53363003.346938774,0.12816031156564217,0.0625,4.7188913109320825e-06,0.12002365864451674,0.14078427010548647,-0.020760611460969733,251.814212819109,211914.18367346938
20253,11320512,한식,2554589263,149612249,창2동,10383795,1461875,60,20402471967,784,42576487.71666667,0.12520979159446577,0.07653061224489796,5.7782342582841825e-06,0.058566068200060384,0.14078427010548647,-0.08221820190542609,246.016919921859,173063.25
20253,11320513,B2B 서비스,170621079,1589709,창3동,3520444,377784,91,17014599669,513,1874956.912087912,0.01002792203867515,0.17738791423001948,2.5849012226866837e-05,0.00931718993524827,0.10731146412213914,-0.09799427418689087,48.46578414540893,38686.1978021978
20253,11320513,미용실,174652916,2651618,창3동,3520444,377784,51,17014599669,513,3424566.9803921566,0.010264885415917921,0.09941520467836257,1.4486809050222074e-05,0.01518221430668813,0.10731146412213914,-0.09212924981545101,49.61104792463678,69028.3137254902
20253,11320513,분식/간식,372137850,27846452,창3동,3520444,377784,19,17014599669,513,19586202.63157895,0.021871678278626915,0.037037037037037035,5.397046508906263e-06,0.07482832504137915,0.10731146412213914,-0.03248313908075999,105.70764653549382,185286.52631578947
20253,11320513,뷰티/화장품,122270858,1878675,창3동,3520444,377784,20,17014599669,513,6113542.9,0.0071862318466871244,0.03898635477582846,5.681101588322382e-06,0.015364863146703362,0.10731146412213914,-0.09194660097543578,34.73165827946702,176022.2
20253,11320513,생활용품 소매,49999079,725453,창3동,3520444,377784,30,17014599669,513,1666635.9666666666,0.0029385986137009474,0.05847953216374269,8.521652382483572e-06,0.014509327261808163,0.10731146412213914,-0.09280213686033098,14.202492356077814,117348.13333333333
20253,11320513,수리/세탁,41237678,21455421,창3동,3520444,377784,20,17014599669,513,2061883.9,0.0024236643119575473,0.03898635477582846,5.681101588322382e-06,0.5202868357427884,0.10731146412213914,0.4129753716206493,11.713771899226348,176022.2
20253,11320513,식품 소매,7680493922,164508470,창3동,3520444,377784,31,17014599669,513,247757868.4516129,0.4514060907347464,0.06042884990253411,8.805707461899692e-06,0.021418996183146775,0.10731146412213914,-0.08589246793899237,2181.68331096873,113562.70967741935
